created_at,tweet_id,tweet,likes,retweet_count,source,user_id,user_name,user_screen_name,user_description,user_join_date,user_followers_count,user_location,lat,long,city,country,continent,state,state_code,collected_at
15-10-2020 0.07,1.32E+18,#Trump #MAGA #vote #election #USA #freedom #KAG #KAG2020 #TRUMP2020 https://t.co/ByAhyyWBz9,0,0,Twitter Web App,1381773594,USA,AMERICANWILDMAN,I would rather die on my feet than live on my knees.,26-04-2013 12.23,110,GOD BLESS AMERICA!,51.4477037,5.9660693,Horst aan de Maas,The Netherlands,Europe,Limburg,LI,0.57.05
15-10-2020 0.07,1.32E+18,"Once #Trump is re-elected the #media #fakenews #Msm #SocialMedia will lose it &amp; real Americans can't wait! 
#Trump2020LandslideVictory 
#2TermPresident #4MoreYears #Winning",1,2,Twitter for Android,1.14E+18,America For Trump,RealRedDebate,#PresidentTrump = #MAGA 👍 #GodBlessAmerica 🇺🇸 #AmericaFirst #Trump2020 #Trump2020LandslideVictory #Winning #KAG #WakeUpAmerica #Faith #Jesus 🕆 #LifeIsGood,23-06-2019 0.32,2045,#America,,,,,,,,0.57.08
15-10-2020 0.07,1.32E+18,"@PressSec @Twitter Stop spreading lies and they won’t lock you out. But you decided to work for #Trump. You, dearie, are NOT above the law.",0,0,Twitter for iPhone,8.14E+17,Paul Aman🌊,pauleaman,"Oscars/Hollywood lover, Sci-Fi/Horror TV geek. Mostly harmless. #BidenHarris2020 💙",29-12-2016 2.30,110,"Uptown, Chicago",41.9666299,-87.6555458,Chicago,United States of America,North America,Illinois,IL,0.58.02
15-10-2020 0.07,1.32E+18,#CongressmanMassie (#ThomasMassie) on #coronavirus #governmentmandates #Trump #SCOTUS #AmyConeyBarrett #democracy v #republic... https://t.co/NaLMRV6LKI,1,0,Twitter Web App,19568898,Matthew Schaefer,MattRSchaefer,"Conservative #Catholic family man. #StXavier HS grad  Fan of #Reds, #Browns, & #Bengals.  LOVE #MLB. #Heritageaction #HeritageSentinel #AMDG",27-01-2009 0.42,2133,"Cincinnati, OH",39.1014537,-84.5124602,Cincinnati,United States of America,North America,Ohio,OH,0.58.06
15-10-2020 0.07,1.32E+18,@thehill #Trump has gone FULL #PUTIN !!,0,0,Twitter Web App,3280336904,Aline Auger,AxtoxthexO,"Just a tenant being evicted after 5 days of smoke and carbon monoxide from WOODWORK's wood-fire vent. – 'do what ya gotta do.' – Contractor, PRO.",15-07-2015 5.50,711,Canada,61.0666922,-107.9917071,,Canada,North America,,,0.59.00
15-10-2020 0.08,1.32E+18,#Trump Promises “#PlatinumPlan” for Black Americans https://t.co/NA7FQR4xha,0,0,Twitter Web App,8.64E+17,NewsToter.com,NewsToter,"Black News and Entertainment Portal that gives you the latest on black culture, lifestyle, sports, politics, entertainment, music, and much more",15-05-2017 0.47,3929,"Tallahassee, FL",30.4380832,-84.2809332,Tallahassee,United States of America,North America,Florida,FL,0.59.03
15-10-2020 0.08,1.32E+18,#Trump #Trump2020 is truly a disgusting 🤮 human! Watch The 11th Hour With Brian Williams Highlights: October 13 | MSNBC https://t.co/mvz00aVDRT via @YouTube #VoteHimOut2020 #VoteBlueDownBallot,0,0,Twitter for iPad,1241149884,GrandmaAnna,kncdaniels,"Planet & Animal Lover, HATER of Animal abusers. More n more Humans are showing MAN is the lowest species on Earth!",04-03-2013 11.42,1324,,,,,,,,,0.59.07
15-10-2020 0.08,1.32E+18,Hey @Twitter @Facebook  @PaulaReidCBS @NicolleDWallace @wolfblitzer @weijia @PeterAlexander @brikeilarcnn @AprilDRyan @kaitlancollins..🖕🏻Did you censor the #SteeleDossier or Stolen #Trump tax info? #EnemyOfThePeople You will lose. You will be defeated. #TrumpLandslideVictory2020,2,1,Twitter for iPhone,2657394641,doubleL,LSocmail,They decry: borders/walls & live behind theirs; 2A/Police & keep their sec while YOU get riots ;Prvt insur while they keep theirs.,30-06-2014 19.11,28,,,,,,,,,1.00.01
15-10-2020 0.08,1.32E+18,@theprettybeaver @icecube What a load of rubbish. Black communities have had it hard for many years now. Not just the last 4 years. Are u winding me up. Most black films are minimum 20 years old and Tupac was screaming it from the 90s.  So pleasehas everyone in the world lost their memory #icecube #trump,0,0,Twitter for iPhone,9.55E+17,pepp,pepp32948008,.....,20-01-2018 23.31,3,"London, England",51.5073219,-0.1276474,London,United Kingdom,Europe,England,ENG,1.00.05
15-10-2020 0.08,1.32E+18,@TNSociallyMissy #Trump Fl,0,0,Twitter for iPad,8.22E+17,Dianne Barr,DianneBarr8,"Conservative, Christian, #MAGA 🇺🇸🇺🇸❤️❤️professional, #TRUMP supporter👍drain the swamp, build the wall, TRUMP 2020",19-01-2017 19.10,5084,United States,39.7837304,-100.4458825,,United States,North America,,,1.00.08
15-10-2020 0.08,1.32E+18,"#TrumpVirusDeathToll275K &amp; rising when all #Americans killed by #TrumpVirus are counted. #Trump &amp; #GOPDeathCult have been hiding #Covid deaths as pneumonia cases for months-see TX, FL, etc. People died alone &amp; scared, without family. #ProsecuteThemAll #VoteBidenHarris #VoteBlue https://t.co/AYnI8vsWoi",1,0,Twitter for iPhone,1.01E+18,Athena_Speaks,SpeaksAthena,Historian. Philosopher. Feminist. Advocate. Human. #VoteBlueNoMatterWho #BidenHarris2020 #WearADamnMask #BeKind,14-06-2018 23.48,1639,,,,,,,,,1.01.02
15-10-2020 0.08,1.32E+18,"#BoycottNBCTownHall 
Don't give Trump the numbers his ego craves!!
#Trump it's all about HIM!!
#TrumpProjection
#America 
#AmericaOrTrump 
#AmericaNeedsPennsylvania 
#Dump reckless #Trump
#TrumpIsALaughingStock 
#TrumpVirusDeathToll215K 
#TrumpCrimeFamily 
#TrumpTaxes https://t.co/UycJdbqzHd",1,1,Twitter Web App,386395062,t Logan,greeneyes3470,"I Really am a nice person,  but Trump makes my horns show!",07-10-2011 6.35,263,,,,,,,,,1.01.06
15-10-2020 0.08,1.32E+18,#Trump is running against the #sane world. https://t.co/qfMQ4jADbP,0,0,Twitter Web App,1276667894,"Emily Tracy in Breck ""Wear a Mask"" for you & me",etbreck,"Forward-thinking, action-oriented. @ClimateReality Leader. #ClimateCrisis #ActOnClimate",18-03-2013 3.26,337,"Colorado, USA",38.7251776,-105.6077167,,United States of America,North America,Colorado,CO,1.02.03
15-10-2020 0.08,1.32E+18,"LIVE : Président Donald #Trump à Des Moines, #Iowa  https://t.co/dZUDHaChuU",10,7,Twitter Web App,1.15E+18,𝗯𝗿𝘂𝗻𝗼lp,brunolp30,"Rédacteur éditorialiste freelance, Animateur radio, Psychosociologue Coach TeamBuilding  #Trump2020 #VenezuelaLibre",18-07-2019 1.06,2360,France,46.603354,1.8883335,,France,Europe,,,1.02.00
15-10-2020 0.08,1.32E+18,"@AP To normalize this is aiding a crime.#trump is a criminal,#illegitmate,traitor,&amp; he and the gop are #conspiritors,reoffending #stealingscotusseats,&amp; more. Vehemently expressed public outrage &amp; drastic roadblocks to this 4 year long travesty of #justice are needed asap.Shut it down",0,0,Twitter Web App,251648125,Progressivelibe,PROGRESSIVELIBE,"LOVE LIFE.WE ARE DEMOCRATS WHO DREAM.
trump must go
#maddow #DEMS2020 #IMPEACH
#HEALTHCARE4ALL
#resist
(allpostjustcrapweheard)snark. #notabirdieijusttweetalot",13-02-2011 15.35,1017,USA,39.7837304,-100.4458825,,United States,North America,,,1.02.07
15-10-2020 0.08,1.32E+18,"#Trump 

Le Pdt @realDonaldTrump:
"" Nous venons d'apprendre à travers des documents explosifs publiés par @NYpost que Joe Biden a menti de manière flagrante sur son implication dans les relations commerciales corrompues de son fils!""
#TrumpRallyDesMoines https://t.co/iN29iQr5RO",5,6,Twitter for Android,7.71E+17,Samsonite07,kleensamsonite,"🇮🇱🇺🇸🇨🇿 God Before!! Pro-TRUMP-POUTINE-Bolsanaro-ISRAËL- Anti-UE  
Blocked  by Sellin, Henneton,Clemenceau, Araud, Faiche,Corbe,'Braana ,Haim,...😂",01-09-2016 21.38,3847,Costa Rica,10.2735633,-84.0739102,,Costa Rica,North America,,,1.03.01
15-10-2020 0.08,1.32E+18,"@stephbarlow2 @JoshSchwerin @soledadobrien Disclaimer, totally support dems this #Election2020 but will watch #Trump #FlameShow to nurture the paranoia #Confidence in #JoeBiden lets me do this - it’s not all media numbers, it’s real",0,0,Twitter for iPhone,86820165,Russell Imrie,tweedyBard,takes on world & sec events UC NDN research and web info BTWN reality and deafness am #ShockedShocked,01-11-2009 22.45,133,"Arlington, VA, USA",38.8903961,-77.0841585,Arlington,United States of America,North America,Virginia,VA,1.03.04
15-10-2020 0.08,1.32E+18,#TrumpAttacksBlackWomen Let #DonaldTrump speak on his behalf: https://t.co/d3YlVh7Qun,1,1,Twitter for iPhone,16621072,Dorothy Canzano (#whitesshouldknow) Beach,DorothyBeach,"Fights for #ERA, racial equality | she/her | scientist | interest in #ClimateCrisis,art,politics,future of...| pissed off at #complicitGOP | #wearamask #Vote",06-10-2008 21.53,2949,"Ohio, USA",40.2253569,-82.6881395,,United States of America,North America,Ohio,OH,1.03.08
15-10-2020 0.08,1.32E+18,"Court stops the #census &amp; now landlords can throw people out in the streets even w/lack of Federal gov't passing a stimulus so people can stay in their homes. #Trump has tried to cover up his failures with taxpayer funding many times before, why not now? Help real estate buddies? https://t.co/HsSYoxv7mr",0,0,Twitter Web App,335540727,"Elaine McFadden, MPH",smarthealthtalk,"Elaine McFadden, MPH, RD Host Smart Health Talk KCAA Radio 106.5 FM Tuesday's 4:00 PM PST Listen on radio, internet, cell. More nutritional bang for your buck.",14-07-2011 21.01,707,"Redlands, California",34.055735,-117.1888961,,United States of America,North America,California,CA,1.04.02
15-10-2020 0.08,1.32E+18,"@LaylaAlisha11 @SarahBr42582476 @VFL2013 @realDonaldTrump @ELiss865 @Debrennie2 @billez62 @Shortycake70 @timburchett @Melski1 @AppSame @DonnaWR8 @LVNancy @hrenee80 #PromisesMadePromisesKept?
No Wall
No healthcare plan
North Korea still has nukes
Troops still in Iraq &amp; Afghanistan
#Trump failed to protect wife &amp; Son from #COVID19
.@ABCPolitics .@CBSPolitics .@NBCPolitics .@KatyTurNBC .@jaketapper .@wolfblitzer .@FiringLineShow .@npratc",0,0,Twitter Web App,7.30E+17,Pierre LaFontaine,MedPierre,"Trying to Make Sense in a World of Contradictions. Some Sarcasm, Some Parody, Lot's of Truth.


Remember:
Every Avalanche begins with a few Snowflakes",10-05-2016 12.01,1394,,,,,,,,,1.04.06
15-10-2020 0.08,1.32E+18,"@JasonMillerinDC #TRUMP &amp; Enablers Need to Face the CONSEQUENCEs of his **FAILED** #COVID19 Response 👇👇👇👇👇👇👇
https://t.co/fmush7UFtl",0,0,Twitter for iPhone,1.01E+18,Inconvenient Truth 🌊🌊🌊,InconvenientTr5,Spreading the #Truth. #ScienceMatters. #TrumpLiesAmericansDIE.  #VOTE #TrumpCrimeFamily OUT on #ElectionDay,17-06-2018 5.30,812,#BlueWave USA 🌊🌊🌊🌊🌊,,,,,,,,1.04.09
15-10-2020 0.08,1.32E+18,"@MeidasTouch He can not even wing it. #Trump is in a very bad way. However, there is a silver lining here, he hasn't a clue how truly bad he really is. Dementia can have a merciful side.",4,0,Twitter Web App,540476889,Jamieo,jamieo33,"Don't know what I am. Can lean left and right, progressive and regressive, moderate and immoderate, right and wrong. All is subject to change.",30-03-2012 0.30,151,"Pennsylvania, USA",40.9699889,-77.7278831,,United States of America,North America,Pennsylvania,PA,1.05.07
15-10-2020 0.08,1.32E+18,"Dünyanın bütün ülkelerinde defalarca darbe yapmış olan Atlantik Çetesi ""Rusya seçimlerimize müdahale ediyor"" diye ağlıyor... #UnitedStatesOfAgression #UnitedStates #us #usa #Election2020 #putin #Biden #Trump https://t.co/QS0x8C6Hm7",23,10,Twitter for Android,906897350,Derin Düşünce .Org,DDGrubu,Zihinler işgal altındayken vatanını kurtaramazsın... Derin Lügat'ı oku ve paylaş: https://t.co/TEgXO2ZtGu,26-10-2012 22.28,69126,https://www.derindusunce.org,,,,,,,,1.05.03
15-10-2020 0.08,1.32E+18,"The President @realDonaldTrump got impeached for something Joe Biden did.
#DonaldTrump https://t.co/zfbyHrQvgB",0,0,Twitter for iPhone,138248629,Pedro Gutierrez,PedroGutierrez1,"🇻🇪🇺🇸Entrepreneur and founder of SHB International, living in the USA and proudly Venezuelan, I writehttp://www.sehablabeisbol.usHcFR",29-04-2010 1.24,2366,"Chicago, IL",41.8755616,-87.6244212,Chicago,United States of America,North America,Illinois,IL,1.06.01
15-10-2020 0.08,1.32E+18,@TheMorningSpew2 @nypost Reported account for targeted harassment. #NYPost #Trump https://t.co/j5CLe0ss5u,0,0,Twitter for iPhone,208732393,DLass,Wwlasss,"🗽 Constitution, politics, music, pizzaiolo. 👨‍🍳 🏈 🥁 🍕",27-10-2010 20.58,3289,United States,39.7837304,-100.4458825,,United States,North America,,,1.06.04
15-10-2020 0.09,1.32E+18,@Pacodanos @kevinbossuet @SudRadio C'est surtout insulter nos viticulteurs assommés de taxes par #Trump et vous vous prétendez patriote soutien à nos viticulteurs.,0,0,Twitter for Android,26290563,callbass,callbass,,24-03-2009 18.25,63,Paris,48.8566969,2.3514616,Paris,France,Europe,Ile-de-France,IDF,1.06.08
15-10-2020 0.09,1.32E+18,#BidenHarris #BidenHarris #BidenHarris #BidenHarris #BidenHarris #BidenHarris #BidenHarris #BidenHarris #BidenHarris #BidenHarris #BidenHarris #BidenHarris #BidenHarris #BidenHarris #Trump OUT! #TrumpVirus,0,0,Twitter for iPhone,7.40E+17,Americana,C71785849,Independent voter for the people! Not with ANY party so do not try to label me!!!,07-06-2016 15.20,58,"Phoenix, AZ",33.4484367,-112.0741417,Phoenix,United States of America,North America,Arizona,AZ,1.07.02
15-10-2020 0.09,1.32E+18,"@thehill 🚨 #Trump  FAILED  #America 

#Trump FAILED to handle #COVID19 leading to 216,000+ DEAD #Americans.

There’s NO end for #COVID DEATHs until at least Mid-2021.

#TRUMP is also NEGLIGENT in his response to #ClimateCrisis. 

#TrumpIsACompleteFailure",7,0,Twitter for iPhone,1.01E+18,Inconvenient Truth 🌊🌊🌊,InconvenientTr5,Spreading the #Truth. #ScienceMatters. #TrumpLiesAmericansDIE.  #VOTE #TrumpCrimeFamily OUT on #ElectionDay,17-06-2018 5.30,812,#BlueWave USA 🌊🌊🌊🌊🌊,,,,,,,,1.07.06
15-10-2020 0.09,1.32E+18,"The #regeneron people know #Trump is trying once again to politicize a #COVID19 treatment.

Look at what happened to #HydroxyChloroquine https://t.co/VVUv7q1J23",0,0,Twitter for Android,453480269,Info_Viking,megacoolmike,"My take on the things I read in the papers, see on TV and find on the Internet.",02-01-2012 23.51,69,New York,40.7127281,-74.0060152,New York,United States of America,North America,New York,NY,1.07.09
15-10-2020 0.09,1.32E+18,"#Trump: I don't mind running against sleepy Joe but I wouldn't want to run against her [Amy Coney Barrett]. Please Amy, promise me you'll never run!

Goddammit, now I agree with Trump about something. 2020 is the pits.",2,1,Twitter Web App,8436472,snarke,snarke,"Will mock for food! Freelance writer, blogger, commentator. Civics nerd. She/Her",26-08-2007 5.56,1185,Portland,45.5202471,-122.6741949,Portland,United States of America,North America,Oregon,OR,1.08.03
15-10-2020 0.09,1.32E+18,"Read the replies.  

Note that Ice Cube is signing on to help consult on deploying a $500 billion fund #Trump has earmarked to assist the African American community.  

But many leftists are upset because, apparently, #OrangeManBad.

This is insane. https://t.co/qRIikrqpb1",225,127,Twitter Web App,1.21E+18,AwakenedOutlaw⚒️,AwakenedOutlaw,"God & Country!!! 🇺🇸 Believer, Father, Husband, Veteran & Patriot",05-01-2020 17.26,94926,,,,,,,,,1.09.00
15-10-2020 0.09,1.32E+18,What a load of rubbish. Black communities have had it hard for many years now. Not just the last 4 years. Are u winding me up. Most black films are minimum 20 years old and Tupac was screaming it from the 90s.  So pleasehas everyone in the world lost their memory #icecube #trump,0,0,Twitter for iPhone,9.55E+17,pepp,pepp32948008,.....,20-01-2018 23.31,3,"London, England",51.5073219,-0.1276474,London,United Kingdom,Europe,England,ENG,1.08.07
15-10-2020 0.09,1.32E+18,"#Trump’s #COVID Response: He lied to us for months and encouraged us to live recklessly during a #pandemic, and when it got to him he received every top-tier treatment and medication to ensure his survival while our friends and family died alone. Remember that when you #vote.",0,0,Twitter for iPhone,2579544518,Brandon Boyd,ItsBrandonBoyd,I'm just here to talk to myself and hope people are listening.,21-06-2014 0.55,145,"Washington, DC",38.8949924,-77.0365581,Washington,United States of America,North America,District of Columbia,DC,1.09.04
15-10-2020 0.09,1.32E+18,@RealRLimbaugh Tell others how #Trump has helped you and your family and your employees!,0,0,Twitter Web App,102398751,NJ MAGA 🇺🇸✝️,NJCommonSense,#Resisting unconstitutional globalist control of NJ.  #MAGA #KAG. Defending the American Way of Life As Founded under God!,06-01-2010 15.26,15060,"New Jersey, USA",40.0757384,-74.4041622,,United States of America,North America,New Jersey,NJ,1.09.08
15-10-2020 0.09,1.32E+18,"@drinisthebest @CBSEveningNews @weijia I think when u look at ALL the trademarks Ivanka got approved from CHINA very shortly after #Trump took office...

He is conning his voters &amp; most are willing to let themselves be lied too...

Some people will actually let u just lie cheat and steal from them.

Its very sad",0,0,Twitter for Android,7.03E+17,Mr. Balloon Pimp,mrballoonpimp,I am just a writer of simple thoughts.Everyone shares everything mindlessly I am just a nobody in a world where everyone wants to be a somebody sharing ideas.,26-02-2016 3.38,907,United States,39.7837304,-100.4458825,,United States,North America,,,1.10.02
